Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
New Zealand,265,14,,2.7,195,37.61
New Zealand,279,36,Others,6.94,231,44.55
New Zealand,293,32,Others,6.17,263,50.72
New Zealand,307,20,,3.86,283,54.58
New Zealand,321,28,,5.4,311,59.98
New Zealand,335,20,,3.86,331,63.84
New Zealand,349,27,,5.21,358,69.05
New Zealand,363,20,,3.86,378,72.91
New Zealand,377,22,,4.24,400,77.15
New Zealand,391,15,,2.89,415,80.04
New Zealand,405,21,,4.05,436,84.09
New Zealand,419,31,Alpha,5.98,467,90.07
New Zealand,433,23,,4.44,490,94.51
New Zealand,447,36,Alpha,6.94,526,101.45
New Zealand,461,16,,3.09,542,104.54
New Zealand,475,14,,2.7,556,107.24
New Zealand,489,8,,1.54,564,108.78
New Zealand,503,7,,1.35,571,110.13
New Zealand,517,15,,2.89,586,113.02
New Zealand,531,16,,3.09,602,116.11
New Zealand,545,36,Delta,6.94,638,123.05
New Zealand,559,31,Delta,5.98,669,129.03
New Zealand,573,28,,5.4,697,134.43
New Zealand,587,571,Delta,110.12,1268,244.55
New Zealand,601,333,Delta,64.22,1601,308.77
New Zealand,615,201,Delta,38.76,1802,347.53
New Zealand,629,409,Delta,78.88,2211,426.41
New Zealand,643,735,Delta,141.75,2946,568.16
New Zealand,657,434,Delta,83.7,3380,651.86
New Zealand,671,626,Delta,120.73,4006,772.59
New Zealand,685,378,Delta,72.9,4384,845.49
New Zealand,699,333,Delta,64.22,4717,909.71
New Zealand,713,550,Delta,106.07,5267,1015.78
New Zealand,727,511,Omicron (BA.1),98.55,5778,1114.33
New Zealand,741,655,Omicron (BA.1),126.32,6433,1240.65
New Zealand,755,663,Omicron (BA.1),127.86,7096,1368.51
New Zealand,769,738,Omicron (BA.1),142.33,7834,1510.84
New Zealand,783,712,Omicron (BA.2),137.31,8546,1648.15
New Zealand,797,564,Omicron (BA.2),108.77,9110,1756.92
New Zealand,811,666,Omicron (BA.2),128.44,9776,1885.36
New Zealand,825,725,Omicron (BA.2),139.82,10501,2025.18
New Zealand,839,879,Omicron (BA.2),169.52,11380,2194.7
New Zealand,853,999,Omicron (BA.2),192.66,12379,2387.36
New Zealand,867,932,Omicron (BA.2),179.74,13311,2567.1
New Zealand,881,1093,Omicron (BA.2),210.79,14404,2777.89
New Zealand,895,1175,Omicron (BA.2),226.6,15579,3004.49
New Zealand,909,1418,Omicron (BA.5),273.47,16997,3277.96
New Zealand,923,1785,Omicron (BA.5),344.24,18782,3622.2
New Zealand,937,1571,Omicron (BA.5),302.97,20353,3925.17
New Zealand,951,1422,Omicron (BA.5),274.24,21775,4199.41
New Zealand,965,947,Omicron (BA.5),182.63,22722,4382.04
New Zealand,979,555,Omicron (BA.5),107.03,23277,4489.07
New Zealand,993,470,Omicron (BA.5),90.64,23747,4579.71
New Zealand,1007,938,Omicron (BA.5),180.9,24685,4760.61
New Zealand,1021,1094,Omicron (BA.5),210.98,25779,4971.59
New Zealand,1035,1224,Omicron (BA.5),236.05,27003,5207.64
New Zealand,1049,1339,Omicron (BA.5),258.23,28342,5465.87
New Zealand,1063,1867,Omicron (CH.1.1),360.06,30209,5825.93
New Zealand,1077,577,Omicron (CH.1.1),111.28,30786,5937.21
New Zealand,1091,791,Omicron (CH.1.1),152.55,31577,6089.76
New Zealand,1105,451,Omicron (CH.1.1),86.98,32028,6176.74
New Zealand,1119,354,Omicron (CH.1.1),68.27,32382,6245.01
New Zealand,1133,379,Omicron (CH.1.1),73.09,32761,6318.1
New Zealand,1147,533,Omicron (CH.1.1),102.79,33294,6420.89
New Zealand,1161,527,Omicron (XBB.1.5),101.63,33821,6522.52
New Zealand,1175,471,Omicron (XBB.1.5),90.83,34292,6613.35
New Zealand,1189,374,Omicron (XBB.1.5),72.13,34666,6685.48
New Zealand,1203,636,Omicron (CH.1.1),122.65,35302,6808.13
New Zealand,1217,532,Omicron (CH.1.1),102.6,35834,6910.73
New Zealand,1231,491,Omicron (CH.1.1),94.69,36325,7005.42
New Zealand,1245,470,Omicron (CH.1.1),90.64,36795,7096.06
New Zealand,1259,388,Omicron (CH.1.1),74.83,37183,7170.89
New Zealand,1273,281,Recombinant,54.19,37464,7225.08
New Zealand,1287,61,Omicron (XBB.1.5),11.76,37525,7236.84
New Zealand,1301,222,Omicron (XBB.1.16),42.81,37747,7279.65
New Zealand,1315,307,Omicron (EG.5.1),59.21,38054,7338.86
New Zealand,1329,410,Omicron (EG.5.1),79.07,38464,7417.93
New Zealand,1343,230,Omicron (EG.5.1),44.36,38694,7462.29
Nicaragua,111,20,,2.88,20,2.88
Nicaragua,139,5,,0.72,25,3.6
Nicaragua,153,11,,1.58,36,5.18
Nicaragua,167,9,,1.3,45,6.48
Nicaragua,181,2,,0.29,47,6.77
Nicaragua,195,2,,0.29,49,7.06
Nicaragua,223,3,,0.43,52,7.49
Nicaragua,237,1,,0.14,53,7.63
Nicaragua,251,5,,0.72,58,8.35
Nicaragua,265,2,,0.29,60,8.64
Nicaragua,279,2,,0.29,62,8.93
Nicaragua,293,3,,0.43,65,9.36
Nicaragua,321,6,,0.86,71,10.22
Nicaragua,335,9,,1.3,80,11.52
Nicaragua,349,11,,1.58,91,13.1
Nicaragua,363,20,,2.88,111,15.98
Nicaragua,377,11,,1.58,122,17.56
Nicaragua,391,17,,2.45,139,20.01
Nicaragua,405,7,,1.01,146,21.02
Nicaragua,419,7,,1.01,153,22.03
Nicaragua,433,18,,2.59,171,24.62
Nicaragua,447,10,,1.44,181,26.06
Nicaragua,461,23,,3.31,204,29.37
Nicaragua,475,58,Others,8.35,262,37.72
Nicaragua,489,7,,1.01,269,38.73
Nicaragua,503,9,,1.3,278,40.03
Nicaragua,517,28,,4.03,306,44.06
Nicaragua,531,33,Others,4.75,339,48.81
Nicaragua,545,49,Gamma,7.05,388,55.86
Nicaragua,559,57,Others,8.2,445,64.06
Nicaragua,573,65,Delta,9.35,510,73.41
Nicaragua,587,85,Delta,12.23,595,85.64
Nicaragua,601,3,,0.43,598,86.07
Nicaragua,615,11,,1.58,609,87.65
Nicaragua,629,11,,1.58,620,89.23
Nicaragua,643,2,,0.29,622,89.52
Nicaragua,657,2,,0.29,624,89.81
Nicaragua,671,1,,0.14,625,89.95
Nicaragua,699,2,,0.29,627,90.24
Nicaragua,713,19,,2.73,646,92.97
Nicaragua,727,16,,2.3,662,95.27
Nicaragua,741,1,,0.14,663,95.41
Nicaragua,755,2,,0.29,665,95.7
Nicaragua,769,5,,0.72,670,96.42
Nicaragua,811,17,,2.45,687,98.87
Nicaragua,867,1,,0.14,688,99.01
Nicaragua,881,4,,0.58,692,99.59
Nicaragua,895,1,,0.14,693,99.73
Nicaragua,951,19,,2.73,712,102.46
Nicaragua,979,1,,0.14,713,102.6
Nicaragua,993,1,,0.14,714,102.74
Nicaragua,1007,7,,1.01,721,103.75
Nicaragua,1021,2,,0.29,723,104.04
Nicaragua,1049,14,,2.01,737,106.05
Nicaragua,1063,75,Omicron (XBB),10.79,812,116.84
Nigeria,111,23,,0.11,23,0.11
Nigeria,125,27,,0.12,50,0.23
Nigeria,139,14,,0.06,64,0.29
Nigeria,153,26,,0.12,90,0.41
Nigeria,167,26,,0.12,116,0.53
Nigeria,181,46,Others,0.21,162,0.74
Nigeria,195,18,,0.08,180,0.82
Nigeria,209,18,,0.08,198,0.9
Nigeria,223,11,,0.05,209,0.95
Nigeria,237,6,,0.03,215,0.98
Nigeria,251,1,,0.0,216,0.98
Nigeria,265,4,,0.02,220,1.0
Nigeria,279,6,,0.03,226,1.03
Nigeria,293,2,,0.01,228,1.04
Nigeria,307,4,,0.02,232,1.06
Nigeria,321,27,,0.12,259,1.18
Nigeria,335,35,Others,0.16,294,1.34
Nigeria,349,57,Others,0.26,351,1.6
Nigeria,363,181,Others,0.83,532,2.43
Nigeria,377,118,Others,0.54,650,2.97
Nigeria,391,162,Others,0.74,812,3.71
Nigeria,405,70,Others,0.32,882,4.03
Nigeria,419,42,Others,0.19,924,4.22
Nigeria,433,13,,0.06,937,4.28
Nigeria,447,8,,0.04,945,4.32
Nigeria,461,5,,0.02,950,4.34
Nigeria,489,1,,0.0,951,4.34
Nigeria,503,4,,0.02,955,4.36
Nigeria,517,9,,0.04,964,4.4
Nigeria,531,11,,0.05,975,4.45
Nigeria,545,43,Delta,0.2,1018,4.65
Nigeria,559,302,Delta,1.38,1320,6.03
Nigeria,573,433,Delta,1.98,1753,8.01
Nigeria,587,419,Delta,1.92,2172,9.93
Nigeria,601,415,Delta,1.9,2587,11.83
Nigeria,615,120,Delta,0.55,2707,12.38
Nigeria,629,87,Delta,0.4,2794,12.78
Nigeria,643,53,Delta,0.24,2847,13.02
Nigeria,657,37,Delta,0.17,2884,13.19
Nigeria,671,33,Delta,0.15,2917,13.34
Nigeria,685,153,Omicron (BA.1),0.7,3070,14.04
Nigeria,699,507,Omicron (BA.1),2.32,3577,16.36
Nigeria,713,504,Omicron (BA.1),2.31,4081,18.67
Nigeria,727,135,Omicron (BA.1),0.62,4216,19.29
Nigeria,741,19,,0.09,4235,19.38
Nigeria,755,5,,0.02,4240,19.4
Nigeria,769,4,,0.02,4244,19.42
Nigeria,783,17,,0.08,4261,19.5
Nigeria,797,3,,0.01,4264,19.51
Nigeria,811,5,,0.02,4269,19.53
Nigeria,825,1,,0.0,4270,19.53
Nigeria,839,5,,0.02,4275,19.55
Nigeria,853,1,,0.0,4276,19.55
Nigeria,867,10,,0.05,4286,19.6
Nigeria,881,17,,0.08,4303,19.68
Nigeria,895,32,Omicron (BA.5),0.15,4335,19.83
Nigeria,909,29,,0.13,4364,19.96
Nigeria,923,34,Omicron (BA.5),0.16,4398,20.12
Nigeria,937,16,,0.07,4414,20.19
Nigeria,951,18,,0.08,4432,20.27
Nigeria,965,21,,0.1,4453,20.37
Nigeria,979,43,Omicron (BQ.1),0.2,4496,20.57
Nigeria,993,9,,0.04,4505,20.61
Nigeria,1007,5,,0.02,4510,20.63
Nigeria,1021,1,,0.0,4511,20.63
Nigeria,1105,9,,0.04,4520,20.67
Nigeria,1119,2,,0.01,4522,20.68
Nigeria,1133,8,,0.04,4530,20.72
Nigeria,1147,4,,0.02,4534,20.74
Nigeria,1161,6,,0.03,4540,20.77
Nigeria,1175,5,,0.02,4545,20.79
Nigeria,1189,3,,0.01,4548,20.8
Nigeria,1203,3,,0.01,4551,20.81
Nigeria,1217,3,,0.01,4554,20.82
Nigeria,1231,1,,0.0,4555,20.82
Nigeria,1245,3,,0.01,4558,20.83
Nigeria,1259,3,,0.01,4561,20.84
Nigeria,1287,2,,0.01,4563,20.85
Nigeria,1329,1,,0.0,4564,20.85
Nigeria,1343,6,,0.03,4570,20.88
North Macedonia,125,1,,0.48,1,0.48
North Macedonia,139,11,,5.25,12,5.73
North Macedonia,153,18,,8.6,30,14.33
North Macedonia,167,20,,9.55,50,23.88
North Macedonia,181,5,,2.39,55,26.27
North Macedonia,195,6,,2.87,61,29.14
North Macedonia,209,8,,3.82,69,32.96
North Macedonia,223,2,,0.96,71,33.92
North Macedonia,237,9,,4.3,80,38.22
North Macedonia,265,7,,3.34,87,41.56
North Macedonia,279,13,,6.21,100,47.77
North Macedonia,293,19,,9.08,119,56.85
North Macedonia,307,7,,3.34,126,60.19
North Macedonia,321,3,,1.43,129,61.62
North Macedonia,335,16,,7.64,145,69.26
North Macedonia,349,25,,11.94,170,81.2
North Macedonia,363,59,Others,28.18,229,109.38
North Macedonia,377,47,Others,22.45,276,131.83
North Macedonia,391,66,Others,31.52,342,163.35
North Macedonia,405,16,,7.64,358,170.99
North Macedonia,419,26,,12.42,384,183.41
North Macedonia,433,11,,5.25,395,188.66
North Macedonia,447,108,Alpha,51.59,503,240.25
North Macedonia,461,27,,12.9,530,253.15
North Macedonia,475,12,,5.73,542,258.88
North Macedonia,489,10,,4.78,552,263.66
North Macedonia,503,9,,4.3,561,267.96
North Macedonia,517,5,,2.39,566,270.35
North Macedonia,531,2,,0.96,568,271.31
North Macedonia,545,11,,5.25,579,276.56
North Macedonia,559,24,,11.46,603,288.02
North Macedonia,643,8,,3.82,611,291.84
North Macedonia,657,18,,8.6,629,300.44
North Macedonia,671,22,,10.51,651,310.95
North Macedonia,699,8,,3.82,659,314.77
North Macedonia,713,27,,12.9,686,327.67
North Macedonia,727,2,,0.96,688,328.63
North Macedonia,741,14,,6.69,702,335.32
North Macedonia,755,30,Omicron (BA.1),14.33,732,349.65
North Macedonia,783,3,,1.43,735,351.08
North Macedonia,797,3,,1.43,738,352.51
North Macedonia,811,33,Omicron (BA.2),15.76,771,368.27
North Macedonia,825,4,,1.91,775,370.18
North Macedonia,853,1,,0.48,776,370.66
North Macedonia,867,1,,0.48,777,371.14
North Macedonia,895,1,,0.48,778,371.62
North Macedonia,909,45,Omicron (BA.5),21.49,823,393.11
North Macedonia,979,7,,3.34,830,396.45
North Macedonia,993,15,,7.16,845,403.61
North Macedonia,1007,18,,8.6,863,412.21
North Macedonia,1021,8,,3.82,871,416.03
North Macedonia,1035,15,,7.16,886,423.19
North Macedonia,1049,10,,4.78,896,427.97
North Macedonia,1063,7,,3.34,903,431.31
North Macedonia,1077,10,,4.78,913,436.09
North Macedonia,1091,19,,9.08,932,445.17
North Macedonia,1105,12,,5.73,944,450.9
North Macedonia,1119,18,,8.6,962,459.5
North Macedonia,1133,9,,4.3,971,463.8
North Macedonia,1147,9,,4.3,980,468.1
North Macedonia,1161,10,,4.78,990,472.88
North Macedonia,1175,12,,5.73,1002,478.61
North Macedonia,1189,6,,2.87,1008,481.48
North Macedonia,1203,3,,1.43,1011,482.91
North Macedonia,1217,1,,0.48,1012,483.39
North Macedonia,1231,1,,0.48,1013,483.87
North Macedonia,1259,1,,0.48,1014,484.35
North Macedonia,1273,1,,0.48,1015,484.83
North Macedonia,1287,1,,0.48,1016,485.31
North Macedonia,1301,1,,0.48,1017,485.79
North Macedonia,1329,3,,1.43,1020,487.22
Norway,111,27,,4.97,27,4.97
Norway,125,18,,3.31,45,8.28
Norway,139,8,,1.47,53,9.75
Norway,153,30,Others,5.52,83,15.27
Norway,167,59,Others,10.86,142,26.13
Norway,181,32,Others,5.89,174,32.02
Norway,195,85,Others,15.64,259,47.66
Norway,209,164,Others,30.18,423,77.84
Norway,223,47,Others,8.65,470,86.49
Norway,237,108,Others,19.87,578,106.36
Norway,251,117,Others,21.53,695,127.89
Norway,265,157,Others,28.89,852,156.78
Norway,279,200,Others,36.8,1052,193.58
Norway,293,260,Others,47.84,1312,241.42
Norway,307,161,Others,29.63,1473,271.05
Norway,321,188,Others,34.59,1661,305.64
Norway,335,272,Others,50.05,1933,355.69
Norway,349,288,Others,53.0,2221,408.69
Norway,363,546,Others,100.47,2767,509.16
Norway,377,1226,Others,225.6,3993,734.76
Norway,391,1323,Others,243.45,5316,978.21
Norway,405,1523,Alpha,280.26,6839,1258.47
Norway,419,1716,Alpha,315.77,8555,1574.24
Norway,433,1862,Alpha,342.64,10417,1916.88
Norway,447,1658,Alpha,305.1,12075,2221.98
Norway,461,1808,Alpha,332.7,13883,2554.68
Norway,475,1786,Alpha,328.65,15669,2883.33
Norway,489,1728,Alpha,317.98,17397,3201.31
Norway,503,1229,Alpha,226.16,18626,3427.47
Norway,517,936,Alpha,172.24,19562,3599.71
Norway,531,826,Alpha,152.0,20388,3751.71
Norway,545,917,Delta,168.74,21305,3920.45
Norway,559,1071,Delta,197.08,22376,4117.53
Norway,573,1518,Delta,279.34,23894,4396.87
Norway,587,1877,Delta,345.4,25771,4742.27
Norway,601,2317,Delta,426.36,28088,5168.63
Norway,615,2030,Delta,373.55,30118,5542.18
Norway,629,1804,Delta,331.96,31922,5874.14
Norway,643,1813,Delta,333.62,33735,6207.76
Norway,657,2391,Delta,439.98,36126,6647.74
Norway,671,2338,Delta,430.23,38464,7077.97
Norway,685,2241,Delta,412.38,40705,7490.35
Norway,699,2659,Delta,489.3,43364,7979.65
Norway,713,2325,Omicron (BA.1),427.84,45689,8407.49
Norway,727,2860,Omicron (BA.1),526.28,48549,8933.77
Norway,741,2504,Omicron (BA.1),460.77,51053,9394.54
Norway,755,2602,Omicron (BA.1),478.81,53655,9873.35
Norway,769,3001,Omicron (BA.2),552.23,56656,10425.58
Norway,783,3161,Omicron (BA.2),581.67,59817,11007.25
Norway,797,2397,Omicron (BA.2),441.09,62214,11448.34
Norway,811,1905,Omicron (BA.2),350.55,64119,11798.89
Norway,825,1383,Omicron (BA.2),254.49,65502,12053.38
Norway,839,956,Omicron (BA.2),175.92,66458,12229.3
Norway,853,750,Omicron (BA.2),138.01,67208,12367.31
Norway,867,700,Omicron (BA.2),128.81,67908,12496.12
Norway,881,867,Omicron (BA.5),159.54,68775,12655.66
Norway,895,1062,Omicron (BA.5),195.42,69837,12851.08
Norway,909,480,Omicron (BA.5),88.33,70317,12939.41
Norway,923,765,Omicron (BA.5),140.77,71082,13080.18
Norway,937,678,Omicron (BA.5),124.76,71760,13204.94
Norway,951,529,Omicron (BA.5),97.34,72289,13302.28
Norway,965,377,Omicron (BA.5),69.37,72666,13371.65
Norway,979,366,Omicron (BA.5),67.35,73032,13439.0
Norway,993,379,Omicron (BA.5),69.74,73411,13508.74
Norway,1007,313,Omicron (BA.5),57.6,73724,13566.34
Norway,1021,450,Omicron (BA.5),82.81,74174,13649.15
Norway,1035,486,Omicron (BA.5),89.43,74660,13738.58
Norway,1049,474,Omicron (BQ.1),87.22,75134,13825.8
Norway,1063,490,Omicron (BQ.1),90.17,75624,13915.97
Norway,1077,505,Omicron (BQ.1),92.93,76129,14008.9
Norway,1091,316,Omicron (BQ.1),58.15,76445,14067.05
Norway,1105,117,Omicron (BQ.1),21.53,76562,14088.58
Norway,1119,170,Omicron (BQ.1),31.28,76732,14119.86
Norway,1133,203,Omicron (XBB.1.5),37.36,76935,14157.22
Norway,1147,267,Omicron (XBB.1.5),49.13,77202,14206.35
Norway,1161,251,Omicron (XBB.1.5),46.19,77453,14252.54
Norway,1175,121,Omicron (XBB.1.5),22.27,77574,14274.81
Norway,1189,190,Omicron (XBB.1.5),34.96,77764,14309.77
Norway,1203,195,Omicron (XBB.1.5),35.88,77959,14345.65
Norway,1217,92,Omicron (XBB.1.5),16.93,78051,14362.58
Norway,1231,59,Omicron (XBB.1.5),10.86,78110,14373.44
Norway,1245,25,,4.6,78135,14378.04
Norway,1259,16,,2.94,78151,14380.98
Norway,1273,15,,2.76,78166,14383.74
Norway,1287,27,,4.97,78193,14388.71
Norway,1301,53,Omicron (EG.5.1),9.75,78246,14398.46
Norway,1315,47,Omicron (EG.5.1),8.65,78293,14407.11
Norway,1329,53,Omicron (EG.5.1),9.75,78346,14416.86
Norway,1343,45,Omicron (EG.5.1),8.28,78391,14425.14
Norway,1357,38,Omicron (EG.5.1),6.99,78429,14432.13
Oman,111,21,,4.59,21,4.59
Oman,125,51,Others,11.14,72,15.73
Oman,139,25,,5.46,97,21.19
Oman,153,11,,2.4,108,23.59
Oman,167,8,,1.75,116,25.34
Oman,181,8,,1.75,124,27.09
Oman,195,1,,0.22,125,27.31
Oman,209,7,,1.53,132,28.84
Oman,223,1,,0.22,133,29.06
Oman,237,6,,1.31,139,30.37
Oman,251,6,,1.31,145,31.68
Oman,265,1,,0.22,146,31.9
Oman,279,1,,0.22,147,32.12
Oman,307,1,,0.22,148,32.34
Oman,349,3,,0.66,151,33.0
Oman,363,3,,0.66,154,33.66
Oman,377,7,,1.53,161,35.19
Oman,391,11,,2.4,172,37.59
Oman,405,6,,1.31,178,38.9
Oman,419,15,,3.28,193,42.18
Oman,433,8,,1.75,201,43.93
Oman,447,12,,2.62,213,46.55
Oman,461,54,Alpha,11.8,267,58.35
Oman,475,13,,2.84,280,61.19
Oman,489,19,,4.15,299,65.34
Oman,503,15,,3.28,314,68.62
Oman,517,59,Delta,12.89,373,81.51
Oman,531,44,Delta,9.61,417,91.12
Oman,545,6,,1.31,423,92.43
Oman,601,1,,0.22,424,92.65
Oman,685,1,,0.22,425,92.87
Oman,699,8,,1.75,433,94.62
Oman,713,20,,4.37,453,98.99
Oman,727,1,,0.22,454,99.21
Oman,741,28,,6.12,482,105.33
Oman,755,2,,0.44,484,105.77
Oman,797,6,,1.31,490,107.08
Oman,811,2,,0.44,492,107.52
Oman,825,2,,0.44,494,107.96
Oman,867,1,,0.22,495,108.18
Oman,881,1,,0.22,496,108.4
Oman,895,3,,0.66,499,109.06
Oman,993,1,,0.22,500,109.28
Oman,1007,2,,0.44,502,109.72
Oman,1021,5,,1.09,507,110.81
Oman,1035,4,,0.87,511,111.68
Oman,1049,8,,1.75,519,113.43
Oman,1063,1,,0.22,520,113.65
Oman,1077,1,,0.22,521,113.87
Oman,1091,4,,0.87,525,114.74
Oman,1105,6,,1.31,531,116.05
Oman,1119,24,,5.24,555,121.29
Oman,1133,49,Omicron (XBB.1.9),10.71,604,132.0
Oman,1147,31,Omicron (XBB.1.9),6.77,635,138.77
Oman,1161,30,Omicron (XBB.1.9),6.56,665,145.33
Oman,1175,22,,4.81,687,150.14
Oman,1189,5,,1.09,692,151.23
Oman,1203,2,,0.44,694,151.67
Oman,1217,5,,1.09,699,152.76
Oman,1231,3,,0.66,702,153.42
Oman,1245,3,,0.66,705,154.08
Oman,1273,4,,0.87,709,154.95
Oman,1287,4,,0.87,713,155.82
Oman,1301,7,,1.53,720,157.35
Oman,1315,14,,3.06,734,160.41
Oman,1329,30,Omicron (XBB.2.3),6.56,764,166.97
Pakistan,111,3,,0.01,3,0.01
Pakistan,125,11,,0.05,14,0.06
Pakistan,139,22,,0.09,36,0.15
Pakistan,153,27,,0.11,63,0.26
Pakistan,167,5,,0.02,68,0.28
Pakistan,181,6,,0.03,74,0.31
Pakistan,209,10,,0.04,84,0.35
Pakistan,237,3,,0.01,87,0.36
Pakistan,265,8,,0.03,95,0.39
Pakistan,279,1,,0.0,96,0.39
Pakistan,293,1,,0.0,97,0.39
Pakistan,307,8,,0.03,105,0.42
Pakistan,321,19,,0.08,124,0.5
Pakistan,335,25,,0.11,149,0.61
Pakistan,349,10,,0.04,159,0.65
Pakistan,363,5,,0.02,164,0.67
Pakistan,377,2,,0.01,166,0.68
Pakistan,391,6,,0.03,172,0.71
Pakistan,405,1,,0.0,173,0.71
Pakistan,419,52,Alpha,0.22,225,0.93
Pakistan,433,253,Alpha,1.07,478,2.0
Pakistan,447,106,Alpha,0.45,584,2.45
Pakistan,461,58,Alpha,0.25,642,2.7
Pakistan,475,46,Alpha,0.2,688,2.9
Pakistan,489,50,Delta,0.21,738,3.11
Pakistan,503,206,Alpha,0.87,944,3.98
Pakistan,517,52,Alpha,0.22,996,4.2
Pakistan,531,110,Delta,0.47,1106,4.67
Pakistan,545,146,Delta,0.62,1252,5.29
Pakistan,559,80,Delta,0.34,1332,5.63
Pakistan,573,194,Delta,0.82,1526,6.45
Pakistan,587,267,Delta,1.13,1793,7.58
Pakistan,601,215,Delta,0.91,2008,8.49
Pakistan,615,265,Delta,1.12,2273,9.61
Pakistan,629,120,Delta,0.51,2393,10.12
Pakistan,643,73,Delta,0.31,2466,10.43
Pakistan,657,64,Delta,0.27,2530,10.7
Pakistan,671,9,,0.04,2539,10.74
Pakistan,685,14,,0.06,2553,10.8
Pakistan,699,44,Delta,0.19,2597,10.99
Pakistan,713,53,Omicron (BA.1),0.22,2650,11.21
Pakistan,727,89,Omicron (BA.1),0.38,2739,11.59
Pakistan,741,114,Omicron (BA.1),0.48,2853,12.07
Pakistan,755,143,Omicron (BA.1),0.61,2996,12.68
Pakistan,769,105,Omicron (BA.2),0.45,3101,13.13
Pakistan,783,68,Omicron (BA.2),0.29,3169,13.42
Pakistan,797,27,,0.11,3196,13.53
Pakistan,811,42,Omicron (BA.2),0.18,3238,13.71
Pakistan,825,13,,0.06,3251,13.77
Pakistan,839,10,,0.04,3261,13.81
Pakistan,853,34,Omicron (BA.2),0.14,3295,13.95
Pakistan,867,41,Omicron (BA.5),0.17,3336,14.12
Pakistan,881,146,Omicron (BA.5),0.62,3482,14.74
Pakistan,895,259,Omicron (BA.5),1.1,3741,15.84
Pakistan,909,170,Omicron (BA.5),0.72,3911,16.56
Pakistan,923,174,Omicron (BA.5),0.74,4085,17.3
Pakistan,937,155,Omicron (BA.5),0.66,4240,17.96
Pakistan,951,134,Omicron (BA.5),0.57,4374,18.53
Pakistan,965,115,Omicron (BA.5),0.49,4489,19.02
Pakistan,979,60,Omicron (BA.5),0.25,4549,19.27
Pakistan,993,57,Omicron (BA.5),0.24,4606,19.51
Pakistan,1007,32,Omicron (BA.5),0.14,4638,19.65
Pakistan,1021,23,,0.1,4661,19.75
Pakistan,1035,13,,0.06,4674,19.81
Pakistan,1049,16,,0.07,4690,19.88
Pakistan,1063,11,,0.05,4701,19.93
Pakistan,1077,22,,0.09,4723,20.02
Pakistan,1091,15,,0.06,4738,20.08
Pakistan,1105,19,,0.08,4757,20.16
Pakistan,1119,24,,0.1,4781,20.26
Pakistan,1133,35,Omicron (XBB.1.9),0.15,4816,20.41
Pakistan,1147,92,Omicron (XBB.1.9),0.39,4908,20.8
Pakistan,1161,144,Omicron (XBB.1.9),0.61,5052,21.41
Pakistan,1175,61,Omicron (XBB.1.9),0.26,5113,21.67
Pakistan,1189,21,,0.09,5134,21.76
Pakistan,1203,22,,0.09,5156,21.85
Pakistan,1217,13,,0.06,5169,21.91
Pakistan,1231,9,,0.04,5178,21.95
Pakistan,1245,1,,0.0,5179,21.95
Pakistan,1259,2,,0.01,5181,21.96
Pakistan,1273,4,,0.02,5185,21.98
Pakistan,1287,5,,0.02,5190,22.0
Pakistan,1301,8,,0.03,5198,22.03
Pakistan,1315,18,,0.08,5216,22.11
Pakistan,1329,11,,0.05,5227,22.16
Panama,111,32,Others,7.26,32,7.26
Panama,125,39,Others,8.85,71,16.11
Panama,139,43,Others,9.75,114,25.86
Panama,153,65,Others,14.74,179,40.6
Panama,167,75,Others,17.01,254,57.61
Panama,181,46,Others,10.43,300,68.04
Panama,195,40,Others,9.07,340,77.11
Panama,209,46,Others,10.43,386,87.54
Panama,223,60,Others,13.61,446,101.15
Panama,237,44,Others,9.98,490,111.13
Panama,265,20,,4.54,510,115.67
Panama,279,17,,3.86,527,119.53
Panama,321,11,,2.5,538,122.03
Panama,335,45,Others,10.21,583,132.24
Panama,349,25,,5.67,608,137.91
Panama,363,51,Others,11.57,659,149.48
Panama,377,51,Others,11.57,710,161.05
Panama,391,56,Others,12.7,766,173.75
Panama,405,43,Others,9.75,809,183.5
Panama,419,74,Others,16.79,883,200.29
Panama,433,81,Others,18.37,964,218.66
Panama,447,84,Others,19.05,1048,237.71
Panama,461,88,Others,19.96,1136,257.67
Panama,475,94,Others,21.32,1230,278.99
Panama,489,113,Others,25.63,1343,304.62
Panama,503,116,Gamma,26.31,1459,330.93
Panama,517,91,Mu,20.64,1550,351.57
Panama,531,93,Mu,21.1,1643,372.67
Panama,545,134,Mu,30.4,1777,403.07
Panama,559,122,Mu,27.67,1899,430.74
Panama,573,164,Mu,37.2,2063,467.94
Panama,587,103,Mu,23.36,2166,491.3
Panama,601,116,Delta,26.31,2282,517.61
Panama,615,120,Delta,27.22,2402,544.83
Panama,629,82,Delta,18.6,2484,563.43
Panama,643,100,Delta,22.68,2584,586.11
Panama,657,91,Delta,20.64,2675,606.75
Panama,671,73,Delta,16.56,2748,623.31
Panama,685,101,Delta,22.91,2849,646.22
Panama,699,160,Delta,36.29,3009,682.51
Panama,713,210,Omicron (BA.1),47.63,3219,730.14
Panama,727,189,Omicron (BA.1),42.87,3408,773.01
Panama,741,124,Omicron (BA.1),28.13,3532,801.14
Panama,755,131,Omicron (BA.1),29.71,3663,830.85
